DIGNIDAD_CODIGO;OP_CODIGO;CANDIDATO_CODIGO;CANDIDATO_ORDEN;CANDIDATO_PROVINCIA_CODIGO;CANDIDATO_CANTON_CODIGO;CANDIDATO_PARROQUIA_CODIGO;CANDIDATO_NOMBRE;CANDIDATO_SEXO;CANDIDATO_EDAD_EXACTA;CANDIDATO_GRUPOS_DE_EDAD;SUPLENTE_NOMBRE.1;SUPLENTE_SEXO.1;SUPLENTE_EDAD_EXACTA.1;SUPLENTE_GRUPO_DE_EDAD.1;SUPLENTE_NOMBRE.2;SUPLENTE_SEXO.2;SUPLENTE_EDAD_EXACTA.2;SUPLENTE_GRUPO_DE_EDAD.2
5;6;5021850000013;1;2;185;0;ESTRADA JOFFRE RAUL;1;39,8191780821918;2;BARRAGAN VASCONEZ GLORIA JUDITH;2;42,0327868852459;2; ; ; ; 
5;9;5170800000023;2;17;80;0;MOROMENACHO GUAMAN MARIA GUADALUPE;2;43,7178082191781;2;BARRAGAN VEGA JESUS OMAR;1;22,4234972677596;1; ; ; ; 
5;10;5021650000036;4;2;165;0;NINABANDA CHIMBO SEGUNDO CARLOS;1;38,4016393442623;2;BARRAGAN ZAPATA MARITZA DEL LOURDES;2;39,2109589041096;2; ; ; ; 
7;1;7110000000007;3;11;0;0;RUIZ FANNY LIGIA;2;58,5546448087432;3;BARRAZUETA DUARTE NANCY;2;43,9643835616438;2; ; ; ; 
5;6;5134500000027;2;13;450;0;ZAPORTA RANGEL NELLY ANGELA;2;51,1232876712329;3;BARRE PADILLA CESAR EDWARD;1;23,5917808219178;1; ; ; ; 
5;6;5129450000016;1;12;945;0;GARCIA MUNOZ RICARTE TIMARQUI;1;55,5506849315069;3;BARREIRO VERA HECTOR ELI;1;53,7534246575342;3; ; ; ; 
5;1;5093900000011;4;9;390;0;PINO QUIMI ELVIA MARIA;2;37,8360655737705;2;BARRENO ESCOBAR MARIA LUISA;2;45,5890410958904;3; ; ; ; 
7;9;7060000000038;2;6;0;0;VINUEZA CISNEROS ARMANDO LENIN;1;36,2082191780822;2;BARRENO JARAMILLO CATALINA ALENA;2;34,6229508196721;2; ; ; ; 
5;1;5062200000001;1;6;220;0;ALVAREZ SUAREZ JAIME MIGUEL;1;37,613698630137;2;BARRERA AMON MONICA MARCELA;2;24,6821917808219;1; ; ; ; 
5;48;5113110000003;3;11;311;0;CORDOVA VALAREZO HILDA MERCEDES;2;60,8794520547945;3;BARRERA CRIOLLO MARINA DOLORES;2;62,9095890410959;3; ; ; ; 
5;8;5134750000023;2;13;475;0;VEGA ZAMBRANO MARIA TERESA;2;50,3060109289617;3;BARRERA MUNOZ MIGUEL ANGEL;1;46,4371584699454;3; ; ; ; 
3;5;3180000000008;2;18;0;0;RODRIGUEZ BARROSO MANUEL EDUARDO;1;50,8082191780822;3;BARRERA PUNGUIL LUIS FERNANDO;1;36,1671232876712;2; ; ; ; 
5;5;5181550000010;1;18;155;0;PEREZ JACOME ANGEL FILIBERTO;1;57,931693989071;3;BARRERA TOSCANO ABDON CAYETANO;1;49,9808743169399;3; ; ; ; 
5;10;5051100000020;2;5;110;0;GOMEZ TAMAYO BEATRIZ MAGDALENA;2;54,5874316939891;3;BARREROS LARRAGA LAURA ROCIO;2;43,5698630136986;2; ; ; ; 
7;4;7130000000032;8;13;0;0;PINCAY CEDEÑO NARCISA DE JESUS;2;50,4972677595628;3;BARRETO LOPEZ RITA CECILIA;2;41,7671232876712;2; ; ; ; 
5;5;5168800000003;1;16;880;0;GUAMAN PUMA ISABEL ANGELICA;2;22,2786885245902;1;BARRETO MACAS ROCIO MAGDALENA;2;20,6109589041096;1; ; ; ; 
5;6;5093900000038;3;9;390;0;CONSTANTE ECHANIQUE WALTER ENRIQUE;1;57,3479452054795;3;BARRETO RAMIREZ AURELIO JACINTO;1;61,0520547945206;3; ; ; ; 
5;3;5094200000015;5;9;420;0;GUZMAN ARIAS ROSALBA ELIZABETH;2;31,4931506849315;2;BARREZUETA CANTOS DORIS BOLIVAR;1;70,0191256830601;4; ; ; ; 
5;5;5216250000011;2;21;625;0;ROSADO BASURTO RAUL BENIGNO;1;40,5890410958904;2;BARREZUETA CARDENAS MARIA EUGENIA;2;39,8493150684931;2; ; ; ; 
5;8;5015550000010;1;1;555;0;RIOS LOPEZ TITO EDILBERTO;1;45,4301369863014;3;BARREZUETA MARQUEZ TOBIAS SALVADOR;1;76,2164383561644;4; ; ; ; 
5;5;5134600000012;3;13;460;0;ZORRILLA FIGUEROA TERESA ALEXANDRA;2;31,3287671232877;2;BARREZUETA PILAY ARON ROMAN;1;44,9068493150685;2; ; ; ; 
5;62;5134450000025;1;13;445;0;TUTIVEN PAREDES WESNER JHONNY;1;47,4904109589041;3;BARREZUETA VINCES MIGUEL ANDRES;1;40,8958904109589;2; ; ; ; 
5;14011;5145900000004;1;14;590;0;COZAR MUÑOZ FABIAN OMERO;1;38,8712328767123;2;BARRIGA CASTILLO DIEGO PATRICIO;1;22,5901639344262;1; ; ; ; 
5;56;5208000000028;1;20;800;0;SEGOVIA MORALES GERARDO NABIL;1;37,879781420765;2;BARRIGA FREIRE ENRIQUE NEPTALI;1;46,3032786885246;3; ; ; ; 
5;5005;5058250000028;1;5;825;0;ALCIVAR CADENA MARCO ANTONIO;1;49,1150684931507;3;BARRIGA MANOTOA MARI JANET;2;34,3060109289617;2; ; ; ; 
5;11010;5113250000007;1;11;325;0;TORRES OJEDA MARIA DEL CISNE;2;25,1315068493151;1;BARRIGA MAZA NIXON IVAN;1;35,786301369863;2; ; ; ; 
5;10;5051200000019;1;5;120;0;SALAZAR MENESES TEODORO;1;45,0958904109589;3;BARRIONUEVO BANO CESAR VENCESLAO;1;35,6602739726027;2; ; ; ; 
7;7;7220000000012;2;22;0;0;MOLINA VELASCO MIGUEL ANGEL;1;40,0438356164384;2;BARRIONUEVO COX HARLEY DAVIDSON;1;29,1643835616438;1; ; ; ; 
5;17;5113100000029;2;11;310;0;JUMBO TANDAZO COSME EFRAIN;1;49,1260273972603;3;BARRIONUEVO DIAZ OLIVER JOSELITO;1;31,9287671232877;2; ; ; ; 
5;17;5073750000025;1;7;375;0;ALBAN CASTRO JAIME EDUARDO;1;48,5835616438356;3;BARRIONUEVO RAMIREZ FELIPE BENANCIO;1;44,1479452054795;2; ; ; ; 
5;1;5170850000009;3;17;85;0;MENDOZA ZAMBRANO AGRISON SEBASTIAN;1;40,2054794520548;2;BARRO GUERRERO FRANCISCO CALICTO;1;40,986301369863;2; ; ; ; 
5;4;5125450000009;3;12;545;0;MOREIRA MONAR JOSE MANUEL;1;41,2383561643836;2;BARRO MESTANZA ESTHER FELICITA;2;49,0958904109589;3; ; ; ; 
5;3;5078750000008;2;7;875;0;LOAYZA LOAYZA MARTHA NOEMI;2;42,9041095890411;2;BARROS BARAHONA NANCY JENNY;2;26,2103825136612;1; ; ; ; 
5;71;5019150000009;3;1;915;0;SARMIENTO MOLINA JOSE LUIS GILBERTO;1;45,6191780821918;3;BARROS BARROS ADRIAN ROSENDO;1;29,7808219178082;1; ; ; ; 
5;12001;5125450000022;1;12;545;0;OCAMPO LARA MIXTO NAPOLEON;1;43,1260273972603;2;BARROS GUERRERO ANDREA JACINTA;2;43,8739726027397;2; ; ; ; 
7;48;7170000000012;12;17;0;0;PALTAN JAYA CECILIA ISABEL;2;56,8986301369863;3;BARROS JURADO NADIA NATALLA;2;29,9371584699454;1; ; ; ; 
3;51;3170000000051;1;17;0;0;DURAN WYZISK JORGE ESTUARDO;1;42,7595628415301;2;BARROS MORILLO MIGUEL RODRIGO;1;52,4876712328767;3; ; ; ; 
5;51;5094200000046;1;9;420;0;NAVARRO IBARRA LEONIDAS AUGUSTO;1;63,186301369863;3;BARROS RODRIGUEZ RAFAEL ROBELIO;1;68,758904109589;4; ; ; ; 
3;56;3090000000100;4;9;0;0;GOMEZ GOMEZ NESTOR EMILIO;1;67,9041095890411;4;BARROSO ESCALANTE BARBARA MANUELA;2;47,4301369863014;3; ; ; ; 
3;5;3050000000010;1;5;0;0;LOPEZ MELO NELSON BAYARDO;1;51,5945205479452;3;BARTELOTTY GRANJA MILTON MANUEL;1;43,1123287671233;2; ; ; ; 
5;5;5021750000010;1;2;175;0;BARZALLO ROMERO RAFAEL MARCELO;1;43,3945205479452;2;BARZALLO MERA JULIO AUGUSTO;1;68,5671232876712;4; ; ; ; 
3;6;3010000000019;3;1;0;0;PARRA ZHANAY XAVIER SAUL;1;25,8907103825137;1;BARZALLO RODRIGUEZ JUAN PABLO;1;29,4301369863014;1; ; ; ; 
5;4;5099400000010;1;9;940;0;ROMERO ROMERO ROBERTO JAVIER;1;38,8684931506849;2;BARZOLA FIGUEROA JORGE KLEBER;1;52,9315068493151;3; ; ; ; 
5;4;5099200000010;1;9;920;0;NAVARRETE SOLORZANO JACINTO;1;67,0465753424658;4;BARZOLA GONZALEZ SEGUNDO MISAEL;1;53,9071038251366;3; ; ; ; 
5;48;5098200000003;3;9;820;0;ESCOBAR PANCHANA SEGUNDO MANUEL;1;41,372602739726;2;BARZOLA LEON JACINTO;1;41,0438356164384;2; ; ; ; 
5;6;5094000000017;1;9;400;0;VARGAS CHIRIGUAYA JORGE EMILIO;1;60,7643835616438;3;BARZOLA SALAS PASTOR UFREDO;1;44,1424657534247;2; ; ; ; 
5;4;5019600000001;1;1;960;0;ORTEGA SANCHEZ ANA ISABEL;2;34,7917808219178;2;BASANTES BERMEO CARLOS JULIO;1;40,7945205479452;2; ; ; ; 
5;4;5051200000004;1;5;120;0;GAVILANEZ BRAVO HECTOR GERARDO;1;37,7896174863388;2;BASANTES ORTEGA BYRON SENON;1;38,1830601092896;2; ; ; ; 
5;5;5062050000011;2;6;205;0;SILVA JARA ROSA MARIA;2;42,620218579235;2;BASANTES PAGUAY GLORIA SENAIDA;2;32,7808219178082;2; ; ; ; 
7;5003;7050000000004;4;5;0;0;CAYANCELA REMACHE WILLIAN DANILO;1;25,5205479452055;1;BASSANTES ALARCON DAG JAMARHOLD;1;42,344262295082;2; ; ; ; 
3;6;3060000000018;3;6;0;0;SANTILLAN MONTALVO GEOCONDA DOLORES;2;38,0710382513661;2;BASTIDAS CEVALLOS LOLA BERTHA;2;61,6657534246575;3; ; ; ; 
7;55;7090000000287;17;9;0;0;ALMEIDA LAINO AMELIA AZUCENA;2;64,7534246575343;3;BASTIDAS CRIOLLO CARMEN NOEMI;2;53,0054794520548;3; ; ; ; 
5;55;5170600000096;5;17;60;0;TAPIA PUENTE RUBEN ERNESTO;1;59,3506849315068;3;BASTIDAS CULQUI GALO IVAN;1;61,2328767123288;3; ; ; ; 
5;5006;5058250000026;2;5;825;0;MEJIA SOSA GILBERTO AMADOR;1;79,0931506849315;4;BASTIDAS ESPIN EDGAR WILLIAN;1;45,948087431694;3; ; ; ; 
7;9;7170000000129;3;17;0;0;MIÑACA LOPEZ ARTURO GERARDO;1;39,8931506849315;2;BASTIDAS GRANIZO RAUL FRANCISCO XAVIER;1;42,4590163934426;2; ; ; ; 
5;48;5051100000002;2;5;110;0;TOAPANTA GUILLERMO FERNANDO;1;41,8579234972678;2;BASTIDAS GUANOPATIN ELSA MARILU;2;26,0737704918033;1; ; ; ; 
5;24;5100300000037;2;10;30;0;ESPARZA RUIZ CARLOS POMPEO;1;51,9369863013699;3;BASTIDAS LOPEZ DIANA ESTHER;2;35,7479452054795;2; ; ; ; 
3;5006;3050000000027;3;5;0;0;MOSCOSO MARIA GLADYS RAQUEL;2;54,9369863013699;3;BASTIDAS MORALES ELIANA DE LAS MERCEDES;2;26,0218579234973;1; ; ; ; 
5;6;5125450000015;3;12;545;0;BARREIRO PORTILLA ALEJANDRO GONZALO;1;27,7095890410959;1;BASTIDAS NAVARRETE HOLGER LAUTARO;1;57,896174863388;3; ; ; ; 
5;48;5134850000002;2;13;485;0;BASURTO PARRAGA ANGELICA RAMONA;2;36,0082191780822;2;BASURTO MACIAS GLADYS MARITZA;2;30,9260273972603;2; ; ; ; 
3;51;3070000000036;4;7;0;0;ZAMBRANO ZAMBRANO ELSA NIENEKE;2;35,3534246575342;2;BATALLAS BRAVO ELVIRA PAOLA;2;27,4082191780822;1; ; ; ; 
3;5;3170000000021;1;17;0;0;MORENO SALAZAR LUIS ALONSO;1;42,4453551912568;2;BATALLAS GARZON MARCELO ANTONIO JOSE;1;50,4153005464481;3; ; ; ; 
5;48;5073500000003;3;7;350;0;ARROBO CASTILLO FRANCISCO MANUEL;1;42,0273224043716;2;BATALLAS VEGA EDGAR WILSON;1;57,5917808219178;3; ; ; ; 
5;5;5085600000025;5;8;560;0;BATALLA BORJA LIDIA;2;40,013698630137;2;BAUTISTA CRUEL ROQUE ATAHUALPA;1;53,2082191780822;3; ; ; ; 
3;55;3090000000096;6;9;0;0;GOMEZ FUENTES ROSA EVA;2;56,6602739726027;3;BAUTISTA DIAZ EVA ARGENTINA;2;49,8715846994535;3; ; ; ; 
7;48;7140000000001;1;14;0;0;VALLEJO GARAY WASHINTON;1;50,5054644808743;3;BAUTISTA LOPEZ JULIO RODRIGO;1;60,2054794520548;3; ; ; ; 
5;4;5085700000007;1;8;570;0;COLORADO POZO SIMON CESAR;1;39,9506849315068;2;BAUTISTA MEDRANDA ISRAEL RAMON;1;37,8251366120219;2; ; ; ; 
5;71;5170600000045;3;17;60;0;PONCE CERDA PABLO EDUARDO;1;43,2849315068493;2;BAUTISTA MORILLO JUAN MARIA;1;65,413698630137;4; ; ; ; 
5;55;5019900000016;1;1;990;0;ZUÑIGA ESPINOZA CHARLES RAMIRO;1;35,9890410958904;2;BAUTISTA PERALTA VICTOR EDUARDO;1;42,3989071038251;2; ; ; ; 
7;55;7090000000288;18;9;0;0;POW CHON LONG VELIZ EDISON MANUEL;1;50,3524590163934;3;BAUTISTA QUINTERO MILTON WAGNER;1;48,5890410958904;3; ; ; ; 
5;71;5085750000022;2;8;575;0;GUADAMUD DIMITRAKIS ALICIA ENRIQUETA;2;53,641095890411;3;BAUTISTA REASCO MARIA ESTHER;2;30,8246575342466;2; ; ; ; 
5;7;5021850000016;1;2;185;0;VISCARRA GUZMAN BELGICA GABRIELA;2;26,7622950819672;1;BAYAS CHACHA MANUEL ANGEL;1;55,1232876712329;3; ; ; ; 
3;8;3060000000025;1;6;0;0;VALLEJO CACERES MARIA ESTHER;2;58,2896174863388;3;BAYAS COBOS LUIS ALFREDO;1;56,6739726027397;3; ; ; ; 
3;2007;3020000000015;1;2;0;0;BOADA AMORES JORGE ANIBAL;1;47,7123287671233;3;BAYAS MOREJON MARITZA MAGDALENA;2;30,7021857923497;2; ; ; ; 
5;18012;5188450000002;2;18;845;0;FREIRE VACA RAUL ALBERTO;1;40,2821917808219;2;BAYAS MUNOZ JHOANA ELISA;2;25,3315068493151;1; ; ; ; 
5;5;5098200000025;5;9;820;0;PUTTAN SARCO ANGEL ALFREDO;1;51,1780821917808;3;BAYONA MENDOZA EMETERIO CARLOS;1;55,8328767123288;3; ; ; ; 
5;3;5093950000007;1;9;395;0;CALI MATA MATILDE ANDREA;2;64,8739726027397;3;BAZAN CALI GUISELLE MERCEDES;2;36,6657534246575;2; ; ; ; 
5;24;5097900000019;1;9;790;0;BERMUDES ALVAREZ PABLO ALBERTO;1;43,6219178082192;2;BAZAN GOMEZ LUIS ALBERTO;1;56,3205479452055;3; ; ; ; 
5;3;5094250000009;3;9;425;0;CATUTO MURILLO VICTORIA NARCISA DE JESUS;2;47,6109589041096;3;BAZAN LIMA DANIELA FERNANDA;2;21,7978142076503;1; ; ; ; 
5;6;5094050000016;1;9;405;0;CALDERON ULLOA CRISTINA ANA MERCEDES;2;47,1561643835616;3;BAZAN MORAN PABLO FAUSTO;1;68,1041095890411;4; ; ; ; 
3;6;3090000000036;6;9;0;0;BARRIOS PALACIOS MIRIAM CORINA;2;53,4849315068493;3;BAZURTO VERA LUCILA APOLONIA;2;50,6748633879781;3; ; ; ; 
3;6;3070000000023;3;7;0;0;CARCHIPULLA AGUILAR JORGE BOLIVAR;1;42,8356164383562;2;BECERRA MALDONADO JOSE ANTONIO;1;35,0739726027397;2; ; ; ; 
5;4;5085650000008;2;8;565;0;CAMACHO VALENCIA SEGUNDO REINALDO;1;48,1178082191781;3;BECERRA MINA FLOR MARIA;2;48,627397260274;3; ; ; ; 
7;16;7090000000244;10;9;0;0;PLUAS CABRERA FELICITA NIEVES;2;47,9671232876712;3;BECERRA NABARRO MARIA DOMITILA;2;34,1803278688525;2; ; ; ; 
5;3;5021700000006;3;2;170;0;TORO PAREDES ROBER LENIN;1;31,6794520547945;2;BECERRA VALDIVIESO VILMA FLORENCIA;2;51,6246575342466;3; ; ; ; 
5;1;5100300000007;2;10;30;0;TAPIA CHACHALO WILIER MOISES;1;39,5452054794521;2;BEDON NARVAEZ JAIME PATRICIO;1;25,172602739726;1; ; ; ; 
5;3;5217200000003;1;21;720;0;FLORES MORILLO EDMUNDO MARCELO;1;43,3972602739726;2;BEDON RUIZ SUSANA GUADALUPE;2;58,8547945205479;3; ; ; ; 
5;56;5094000000043;3;9;400;0;RONQUILLO BURGOS ANGEL GREGORIO;1;37,2027397260274;2;BEDOR BAJAÑA JOSE ANASTACIO;1;49,3397260273973;3; ; ; ; 
7;4;7170000000044;2;17;0;0;CORONEL VEGA ELFY AMADA;2;66,3387978142077;4;BEDOYA MARTINEZ MYRIAM CUMANDA;2;45,6739726027397;3; ; ; ; 
5;8;5085750000027;3;8;575;0;PACHECO ZABALA SUSANA ANGELITA;2;40,186301369863;2;BEDOYA MICOLTA FANIS CARMELA;2;39,2082191780822;2; ; ; ; 
5;56;5094050000037;1;9;405;0;CADENA CASTILLO LUIS EDUARDO;1;58,8328767123288;3;BEHR PAREDES JOSE ALEJANDRO;1;33,9043715846995;2; ; ; ; 
5;6;5078600000015;3;7;860;0;ROMERO ESPINOSA MAXIMO GUIDO;1;45,5068493150685;3;BEJARANO ANGEL BENIGNO;1;72,7013698630137;4; ; ; ; 
5;7;5127100000016;1;12;710;0;GARCIA PONCE GUALBERTO GONZALO;1;51,8465753424658;3;BEJARANO ANGEL MANUEL;1;53,7150684931507;3; ; ; ; 
5;8;5062200000014;2;6;220;0;ORDOÑEZ LATA SEGUNDO EZEQUIEL;1;49,3369863013699;3;BEJARANO MARTINEZ ROSARIO MERCEDES;2;55,4931506849315;3; ; ; ; 
7;55;7070000000038;2;7;0;0;RUILOVA MURILLO HUGO ADOLFO ANDRES;1;64,8739726027397;3;BEJARANO UNUZUNGO JAIME RIGOBERTO;1;45,2109589041096;3; ; ; ; 
5;48;5059300000001;1;5;930;0;ALBAN TOSCANO MANUEL HUGO;1;59,5671232876712;3;BELANO RUBIO MARCO VINICIO;1;31,7534246575342;2; ; ; ; 
5;11;5100350000025;1;10;35;0;SANTELLAN QUINCHE HECTOR ENRIQUE;1;30,1311475409836;2;BELTRAN CALDERON ROLANDO MAURICIO;1;28,9178082191781;1; ; ; ; 
7;55;7010000000057;2;1;0;0;VALDIVIEZO LEON JORGE EFRAIN;1;68,7835616438356;4;BELTRAN CARRION JULIO PATRICIO;1;52,8547945205479;3; ; ; ; 
5;4;5100300000018;3;10;30;0;CHIRIBOGA NIETO MARIA FERNANDA;2;33,5643835616438;2;BELTRAN FUENTES ALFONSO NICANOR;1;73,2821917808219;4; ; ; ; 
5;12001;5125450000024;3;12;545;0;BARRAGAN CHICO EDGAR MARCELO;1;46,1912568306011;3;BELTRAN GUARANDA CARLOS MIGUEL;1;31,2958904109589;2; ; ; ; 
7;8;7080000000031;3;8;0;0;ZAPATER CUEVA DIANA LUCIA;2;39,3205479452055;2;BELTRAN LARA NORMA ESPERANZA;2;49,041095890411;3; ; ; ; 
5;4;5032410000004;1;3;241;0;PERALTA HEREDIA CARLOS SANTIAGO;1;39,0821917808219;2;BELTRAN MARTINEZ NELY DEL CARMEN;2;42,0245901639344;2; ; ; ; 
7;10;7090000000196;16;9;0;0;BAYAS JIMENEZ NERY AZUCENA;2;50,6775956284153;3;BELTRAN MERA LEOPOLDO MIGDONIO GABRIEL;1;49,8114754098361;3; ; ; ; 
5;9;5012600000051;2;1;260;0;ARICHABALA CRESPO DUNIA MAGDALENA;2;28,7808219178082;1;BELTRAN NARVAEZ JOSE RUBEN;1;22,7185792349727;1; ; ; ; 
5;48;5125450000003;3;12;545;0;SALTOS MONAR GLORIA BELLA;2;51,6986301369863;3;BELTRAN RICAURTE SIRLEY JUDITH;2;58,707650273224;3; ; ; ; 
5;9002;5095100000039;3;9;510;0;MALDONADO ALVAREZ KATTY MARYEX;2;21,5068493150685;1;BELTRAN ULLOA LEONILA ENRIQUETA;2;56,2164383561644;3; ; ; ; 
5;5;5177700000006;3;17;770;0;CHAPA BAUTISTA JORGE RIGOBERTO;1;50,1502732240437;3;BELTRAN VILLALBA BLANCA IRENE;2;46,9972602739726;3; ; ; ; 
5;1;5100300000008;3;10;30;0;ANDRADE PLASENCIA MIGUEL ANGEL;1;31,6328767123288;2;BENALCAZAR ALEMAN DANIELA ALEXANDRA;2;21,186301369863;1; ; ; ; 
5;17016;5170600000123;4;17;60;0;CESPEDES CARRILLO HUMBERTO ANTONIO;1;26,1994535519126;1;BENALCAZAR ALTAMIRANO MARIA SUSANA;2;47,8602739726027;3; ; ; ; 
5;5;5012850000006;3;1;285;0;MOROCHO GUERRERO VICTOR HERMOGENES;1;60,6520547945205;3;BENALCAZAR CHAVEZ REINERIA DE LA NUVE;2;31,9479452054795;2; ; ; ; 
5;10;5073500000049;1;7;350;0;ROSADO CEVALLOS JOSE RAMON EULOGIO;1;46,3224043715847;3;BENALCAZAR CHULDE PEDRO ANTONIO;1;48,3315068493151;3; ; ; ; 
7;11;7100000000027;3;10;0;0;ESTEVEZ VILLEGAS MARTHA MARINA;2;49,5041095890411;3;BENALCAZAR DOMINGUEZ MARTHA CECILIA;2;37,4;2; ; ; ; 
7;8;7090000000150;6;9;0;0;SORIANO PROANO GLENDA ELIZABETH;2;32,9945205479452;2;BENALCAZAR ESPINOZA MATILDE PATRICIA;2;41,4712328767123;2; ; ; ; 
5;3;5170850000016;4;17;85;0;TRIVIÑO BRAVO KELMI EDITH;2;35,2767123287671;2;BENALCAZAR HEREDIA GENNYS LEONOR;2;39,9424657534247;2; ; ; ; 
5;1;5170850000012;6;17;85;0;GUADAMUD LINO ROSA MAGDALENA;2;38,0874316939891;2;BENAVIDES ARDILA RUTH MARLENE;2;32,9260273972603;2; ; ; ; 
5;4002;5040100000028;1;4;10;0;FUERTES PAILLACHO GUILLERMO IVAN;1;35,7698630136986;2;BENAVIDES AREVALO HUGO JAVIER;1;26,5956284153005;1; ; ; ; 
7;11;7090000000232;16;9;0;0;SEGOVIA MINOTTA EMMA ELIZABETH;2;39,3369863013699;2;BENAVIDES ARGUELLO EUGENIA MARIBEL;2;27,4986301369863;1; ; ; ; 
5;5;5019600000006;3;1;960;0;CONTRERAS CONTRERAS NUBE CARMITA;2;42,7650273224044;2;BENAVIDES CABRERA CARLOS ANTONIO;1;50,4207650273224;3; ; ; ; 
7;1;7110000000005;1;11;0;0;MONTERO RODRIGUEZ JORGE CRISTOBAL;1;54,7814207650273;3;BENAVIDES CELI CECILIA INES;2;53,3917808219178;3; ; ; ; 
5;4;5100500000008;2;10;50;0;QUELAL FLORES MARIA ELENA;2;32,1890410958904;2;BENAVIDES DELGADO IVAN GILBERTO;1;39,572602739726;2; ; ; ; 
5;4;5040100000008;2;4;10;0;OBANDO CHAVEZ JORGE JAVIER;1;38,051912568306;2;BENAVIDES ERAZO ALEXANDRA YADIRA;2;28,186301369863;1; ; ; ; 
5;6;5049950000015;3;4;995;0;REVELO ENRIQUEZ LUIS HERNAN;1;38,172131147541;2;BENAVIDES ESTRADA MARCO ANTONIO;1;42,1338797814208;2; ; ; ; 
3;4007;3040000000024;2;4;0;0;BRAVO VALENCIA HUMBERTO NAPOLEON;1;52,0876712328767;3;BENAVIDES FUEL YADIRA ALEXANDRA;2;26,8794520547945;1; ; ; ; 
5;56;5049950000025;1;4;995;0;MONTENEGRO GUEVARA MARCO VITALIANO;1;35,7835616438356;2;BENAVIDES GUEVARA SEGUNDO MOISES;1;43,8575342465753;2; ; ; ; 
7;20001;7200000000018;2;20;0;0;CEDEÑO MARTINEZ MIRTHA ALEXANDRA;2;43,1260273972603;2;BENAVIDES LEITON LAERCIO MILTON;1;40,986301369863;2; ; ; ; 
5;4;5127100000009;3;12;710;0;PESANTES FERNANDEZ NANCY ROCIO;2;32,2904109589041;2;BENAVIDES MONTALVO MARIA ANGELICA;2;59,4575342465753;3; ; ; ; 
3;71;3170000000035;5;17;0;0;ARCE MINO CARLOS ALBERTO;1;33,7232876712329;2;BENAVIDES ORDOÑEZ JORGE ISAAC;1;26,207650273224;1; ; ; ; 
5;4;5029500000008;2;2;950;0;PEÑALOZA MEDINA NORA NARCISA;2;26,3661202185792;1;BENAVIDES PEREZ PETITA ALEXANDRA;2;25,5150684931507;1; ; ; ; 
5;55;5097900000033;3;9;790;0;SANTANA OLAYA ESTHER HERMELINDA;2;38,5081967213115;2;BENAVIDES RAMIREZ FANNY VIBIANA;2;20,9232876712329;1; ; ; ; 
1;24;1000000000007;1;0;0;0;SAGNAY DE LA BASTIDA CARLOS FRANCISCO;1;50,6393442622951;3;BENAVIDES REINOZO EULALIA JEANNETTE;2;45,7452054794521;3; ; ; ; 
5;7;5099650000020;2;9;965;0;TAMAYO TRIVIÑO JORGE FABRICIO;1;37,9071038251366;2;BENAVIDES RODRIGUEZ ARTURO GUSTAVO;1;43,4684931506849;2; ; ; ; 
3;55;3040000000018;2;4;0;0;FLORES VACA PLACIDO ELIAS;1;75,2054794520548;4;BENAVIDES TAPIA SUSANA EDIT;2;43,0821917808219;2; ; ; ; 
5;55;5094200000059;4;9;420;0;MORA JARAMILLO MARLENE ELIZABETH;2;48,9452054794521;3;BENAVIDES VEINTIMILLA APOLINAR JEREMIAS;1;62,155737704918;3; ; ; ; 
5;8;5100300000042;2;10;30;0;JIMENEZ CARDENAS STALIN VANTROY;1;33,7808219178082;2;BENAVIDES ZAMBRANO MARCO ROBERTO;1;29,1972602739726;1; ; ; ; 
3;4;3120000000014;2;12;0;0;OÑATE LOMBEIDA WILLIAMS SIMON;1;36,7205479452055;2;BENITES CEDENO LEONOR BALBINA;2;53,172602739726;3; ; ; ; 
5;6;5090950000015;3;9;95;0;VACA COELLO JULIA FLORINDA;2;46,2267759562842;3;BENITES GOMEZ BLANCA KERLY;1;24,5917808219178;1; ; ; ; 
5;5;5100500000010;1;10;50;0;PANTOJA TREJO GALO ENRIQUE;1;46,6229508196721;3;BENITEZ ANDRADE SEGUNDO ANGEL;1;54,1065573770492;3; ; ; ; 
5;17010;5170600000103;5;17;60;0;FLORES ROMERO WILSON DELFIN;1;50,9205479452055;3;BENITEZ CEDEÑO EDA RAQUEL;2;20,8328767123288;1; ; ; ; 
5;71;5134460000018;3;13;446;0;BAILON VALENCIA JUAN LUIS;1;26,1857923497268;1;BENITEZ CUEVA CARLOS ROLANDO;1;26,6830601092896;1; ; ; ; 
5;24;5170650000018;3;17;65;0;CHICAIZA CHICAIZA DIEGO JAVIER;1;26,724043715847;1;BENITEZ JURADO TERESA DE JESUS;2;38;2; ; ; ; 
5;19003;5196550000015;3;19;655;0;CABRERA CLAUDIA GEOVANNA;2;23,6164383561644;1;BENITEZ PACCHA MARIA CONCEPCION;2;40,2739726027397;2; ; ; ; 
5;5;5134900000009;3;13;490;0;SANTANA FERNANDEZ JOSE GREGORIO;1;48,6493150684932;3;BERMELLO LOOR FRECIA JANES DEL CARMEN;2;42,2540983606557;2; ; ; ; 
5;10;5058250000024;3;5;825;0;BASURTO MERA HILDA CARMITA;2;54,4426229508197;3;BERMELLO LUCAS ALEIDA GICELLA;2;27,5068493150685;1; ; ; ; 
